Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
Software Engineer,Bangalore,506123,409146,543469,476307.89883954846
Full Stack Developer,Bangalore,50275,33973,72703,53338.45841263227
Software Engineer,Bangalore,19590,18636,20388,19512.78073815601
Data Scientist,Hyderabad,8452,6163,12268,9215.552464391492
Full Stack Developer,Mumbai,1063926,508259,1590354,1049307.1402472886
Machine Learning Engineer,Ahmedabad,178121,146252,195845,171048.8703478892
QA Engineer,Hyderabad,48316,18256,112947,65601.64435953493
Technical Architect,Bangalore,866878,704734,1008569,856652.1956264434
Data Scientist,Coimbatore,52286,36716,72761,54739.02851768751
Software Engineer (Backend),Trivandrum,106250,93023,122856,107940.33904881525
Machine Learning Engineer,Noida,83148,71753,93637,82695.28558219963
Data Scientist,Bhubaneswar,12303,7875,17294,12584.70927443396
AI Engineer,Hyderabad,61462,44921,73631,59276.25848134444
Machine Learning Engineer,Kolkata,189423,160074,214069,187071.9792433511
Software Engineer,Indore,110413,104336,119069,111702.79573863729
Data Scientist,Indore,408284,341699,481797,411748.60143954016
Machine Learning Engineer,Mumbai,189521,171117,226030,198574.3164467223
Data Scientist,Mumbai,357174,158644,604798,381721.56349829945
Technical Architect,Bangalore,326761,202475,426957,314716.5227011683
Machine Learning Engineer,Mumbai,131792,111596,148382,129989.2054535383
Full Stack Developer,Nagpur,147145,94328,191827,143077.8086633879
AI Engineer,Hyderabad,59800,88540,58486,73513.57638940615
Software Engineer,Pune,522910,439259,662357,550808.7163184641
Software Engineer (Frontend),Bangalore,194028,119001,281205,200103.75081498994
Software Engineer,Hyderabad,108802,70227,138681,104454.39379008353
Data Scientist,Chennai,292392,251677,339629,295653.51411531604
Software Engineer (Frontend),Surat,9800,7609,8804,8206.953362358183
Data Scientist,Hyderabad,62628,32246,91739,61993.262291665
Data Engineer,Chennai,120604,113890,129418,121654.45130853314
Software Engineer (Frontend),Nagpur,68739,66507,70971,68739.0
Machine Learning Engineer,Hyderabad,171146,151342,204974,178158.43141247972
AI Engineer,Mumbai,58378,31557,87691,59624.44744437798
Software Engineer,Surat,405643,279760,527841,403801.3807928559
Software Engineer,Hyderabad,37915,35963,50167,43065.439477393535
Machine Learning Engineer,Bhubaneswar,202111,175585,216697,196141.54203482496
Database Administrator,Chennai,186145,164015,203730,183873.02680462276
AI Engineer,Bhubaneswar,1432237,245279,2619640,1432460.030238183
Software Engineer,Chennai,107244,64752,157647,111200.04442456047
Data Scientist,Goa,287664,233076,495783,364430.27347225515
Data Scientist,Ahmedabad,87542,78944,95240,87092.80955396111
Research Scientist,Kolkata,97802,70365,115694,93029.9300812537
Machine Learning Engineer,Bangalore,188623,167472,222180,194826.59674901614
Full Stack Developer,Mysore,261051,136226,406752,271489.56334882684
Machine Learning Engineer,Bangalore,180021,149531,203336,176434.0381155374
Software Engineer (Frontend),Gurgaon,160514,158777,129726,144251.9091173165
Senior Software Engineer,Bangalore,11146,10461,10820,10640.861100839425
Software Engineer (Frontend),Kochi,54669,33589,66241,49915.48573379016
Software Engineer,Ahmedabad,131519,116201,142943,129572.76556727322
Data Scientist,Bangalore,19397,10791,25563,18177.34589166315
iOS Developer,Kolkata,55221,44968,76884,60926.70492857954
AI Engineer,Jaipur,13681,10168,17591,13879.80880874799
Network Engineer,Mumbai,438926,321213,538257,429735.1964569156
QA Engineer,Coimbatore,19237,13922,24490,19206.49947881723
AI Engineer,Hyderabad,47613,30814,59831,45323.36101082356
Machine Learning Engineer,Delhi,223559,195007,262642,228825.45586356235
Software Engineer,Chandigarh,76723,41410,109717,75563.75850851549
Software Engineer (Frontend),Chennai,95244,53147,137339,95243.0
Software Engineer,Bangalore,775192,596540,885261,740901.2537435801
Software Engineer (Backend),Mumbai,984481,499590,1713949,1106770.3278196703
AI Engineer,Mumbai,408136,85452,609756,347604.47437895346
Software Engineer,Bhubaneswar,633727,548327,692572,620450.0236583448
Software Engineer,Kolkata,305572,292585,317225,304905.392398837
Android Developer,Bangalore,61795,61691,72386,67038.92877546165
Software Engineer,Hyderabad,93630,92234,113836,103035.53472797689
Software Engineer (Frontend),Kolkata,113302,103676,122925,113300.5
Software Engineer,Mysore,4737,3070,6023,4546.931620551427
Full Stack Developer,Hyderabad,108052,67071,156420,111745.8332942779
Software Engineer,Hyderabad,75794,47175,99670,73422.91324676778
Software Engineer (Frontend),Trivandrum,91540,87124,95955,91539.5
AI Engineer,Hyderabad,140304,104113,211061,157587.2949466895
Information Security Engineer,Delhi,26152,17611,33402,25507.018415598362
Software Engineer,Nagpur,122777,109123,134636,121879.9212952013
Software Engineer (Backend),Bangalore,429241,374581,475137,424859.62761945056
Software Engineer,Trivandrum,1829,1616,2570,2093.4709961296135
Full Stack Developer,Bangalore,899869,591784,1145156,868470.2049755853
Site Reliability Engineer,Mysore,208280,183302,322284,252793.03641499847
Software Engineer (Backend),Ahmedabad,3895,2097,5692,3894.5
Software Engineer (Backend),Ahmedabad,211371,202679,220062,211370.5
Software Engineer,Noida,192545,103294,278259,190777.02865514136
Machine Learning Engineer,Hyderabad,138054,129380,161745,145562.82166269343
Software Engineer (Frontend),Bangalore,321542,266605,390248,328426.5
Data Scientist,Coimbatore,255721,185504,347433,266468.9688731909
Full Stack Developer,Nagpur,80713,73675,87238,80457.0707315059
Software Engineer,Visakhapatnam,412121,387735,468596,428165.8794812056
Information Security Engineer,Chandigarh,210005,175248,276172,225710.47879144415
Machine Learning Engineer,Mumbai,209157,176061,248277,212169.61671566177
Machine Learning Engineer,Kolkata,155370,135785,175894,155840.07699564143
Software Engineer,Chandigarh,79348,48200,100242,74221.51024376781
Software Engineer (Frontend),Hyderabad,44999,33035,80439,56737.608656357064
Site Reliability Engineer,Hyderabad,60698,34108,73050,53579.57521911859
AI Engineer,Hyderabad,453906,394664,477579,436122.10775060236
Software Engineer,Chandigarh,123017,108541,135278,121910.07639858148
Machine Learning Engineer,Mumbai,99314,88075,118088,103082.28844429093
Cybersecurity Analyst,Hyderabad,261641,20743,32737,26740.847915323793
Research Scientist,Delhi,542403,293914,837837,565875.7377682412
Data Scientist,Kochi,47591,39175,54941,47058.33408054778
Machine Learning Engineer,Mumbai,173648,155690,185297,170493.63291435587
Software Engineer,Delhi,232077,206133,247077,226605.21143702522
Software Engineer (Backend),Pune,84318,148557,79673,114115.3
Full Stack Developer,Visakhapatnam,3591261,27338,37230,32284.336509572702
AI Engineer,Bangalore,244271,184526,317596,251061.19300082664
AI Engineer,Mumbai,346300,251810,427964,339887.57967644115
Software Engineer,Delhi,402651,372870,416967,394919.1056620535
Software Engineer (Backend),Lucknow,37129,38432,53192,45812.111771568176
Software Engineer (Frontend),Hyderabad,101404,87224,146859,117041.5
Machine Learning Engineer,Chandigarh,209603,179907,227453,203680.86035467839
NLP Engineer,Lucknow,335255,177316,474329,325823.05697994505
AI Engineer,Bangalore,161115,97612,261916,179764.3519028084
Software Engineer,Surat,1348256,1206854,1361158,1284006.5261371569
Software Engineer,Surat,30225,26657,33156,29907.210185884207
Software Engineer,Bangalore,609727,508228,698178,603203.7031692057
Software Engineer,Hyderabad,49087,34559,56691,45625.420694702574
Software Engineer (Frontend),Delhi,338035,325070,410160,367615.8250691092
Product Manager,Bangalore,66932,56690,77768,67229.7851952769
Software Engineer,Bangalore,435648,382858,539097,460978.1426097974
Machine Learning Engineer,Bangalore,160526,142325,171932,157128.79222083144
Full Stack Developer,Hyderabad,719327,636236,1042983,839610.3153173481
QA Engineer,Bangalore,268091,233290,310091,271691.1598196733
Software Engineer (Frontend),Visakhapatnam,322221,258727,531636,395181.8105229836
AI Engineer,Bangalore,630110,474361,820296,647328.9218069958
UI/UX Designer,Bangalore,240235,224794,286567,255680.78853348474
Software Engineer (Frontend),Chandigarh,81169,39268,81530,60399.3954370828
AI Engineer,Hyderabad,272380,47380,483376,265378.9257736734
Full Stack Developer,Noida,52049,42753,58661,50707.101786366344
AI Engineer,Surat,6518,31839,44792,38315.61227641465
Software Engineer (Frontend),Hyderabad,34786,24269,45302,34785.5
Software Engineer (Backend),Bangalore,808689,116924,112367,114646.08371061375
Software Engineer (Frontend),Pune,232581,167768,347865,257817.14128734896
Software Engineer,Chennai,51232,50117,57612,53865.09973707705
Software Engineer,Mumbai,75920,61415,88664,75039.99994236034
Machine Learning Engineer,Bangalore,91465,74619,104996,89807.9359132541
Software Engineer,Bangalore,542973,425164,593769,509467.0860506861
Machine Learning Engineer,Mumbai,111633,99776,123502,111639.44656943248
Machine Learning Engineer,Bangalore,128513,109098,139078,124088.52737966448
AI Engineer,Ahmedabad,56139,44520,60417,52469.03351034297
Software Engineer (Frontend),Hyderabad,153295,138439,168150,153294.5
Software Engineer,Mumbai,87377,76821,90805,83813.49201130502
Data Scientist,Hyderabad,256540,172544,337267,254905.77761069062
NLP Engineer,Delhi,82457,42216,150649,96433.27190666462
Full Stack Developer,Mysore,197273,102306,270580,186443.73289103733
Cloud Engineer,Goa,244934,221817,273447,247632.3483859039
AI Engineer,Bangalore,97875,89497,121804,105650.80148144616
Data Scientist,Kochi,682565,454766,1019888,737327.628436639
Data Scientist,Gurgaon,15281,11740,18257,14999.128273031656
Android Developer,Bangalore,228524,165199,267371,265209.9491258693
Software Engineer (Frontend),Chennai,25502,22753,61316,42034.90064211916
QA Engineer,Mysore,36023,26083,42754,34419.05165125364
Software Engineer (Frontend),Indore,8432,5061,9870,7465.933739990289
Software Engineer (Frontend),Bangalore,5673,3938,8674,6306.487769805284
Machine Learning Engineer,Goa,95076,77231,107678,92454.83992943497
Blockchain Developer,Bangalore,34302,27659,36844,32251.70395820395
Software Engineer,Hyderabad,33609,26870,40785,33827.739928607814
Machine Learning Engineer,Delhi,166026,135960,178475,157217.72985723388
Software Engineer,Indore,12784,10582,17118,13850.39462402444
Full Stack Developer,Bangalore,343743,295255,468551,381903.21032382676
Software Engineer,Mumbai,644455,572060,729887,650973.7002860586
Game Developer,Bangalore,917153,512157,1480855,996506.3904143283
Software Engineer (Frontend),Mysore,306516,291800,321230,306515.0
Data Scientist,Mumbai,102528,70594,127742,99168.51163824197
Android Developer,Indore,5525,2931,8425,5678.077414595058
Software Engineer,Bangalore,623599,577797,586872,582335.0756604874
Full Stack Developer,Bangalore,713527,518279,936657,727468.7545113114
AI Engineer,Mysore,54631,31929,80551,56240.1835779709
Machine Learning Engineer,Nagpur,184213,158521,195480,177001.049047173
Full Stack Developer,Visakhapatnam,15960,12357,18439,15398.153739310554
Software Engineer,Delhi,109352,113685,114728,114207.20651225932
Full Stack Developer,Bangalore,822,592,1022,807.5436882266035
NLP Engineer,Visakhapatnam,234251,210861,257639,234250.81303780928
Full Stack Developer,Nagpur,103294,68883,132994,100939.06877986845
Data Scientist,Delhi,84692,40013,126566,83289.76962578535
AI Engineer,Goa,71633,60923,80802,70862.93608013139
Software Engineer,Lucknow,40902,37206,40727,38967.26527632875
AI Engineer,Bangalore,57398,22192,160782,91487.73497786751
Software Engineer (Backend),Hyderabad,74163,42649,91864,67256.9559082529
Technical Writer,Pune,45158,43270,47046,45158.25823173966
Full Stack Developer,Chennai,86251,53605,135773,94689.27999868638
Machine Learning Engineer,Kolkata,197574,167829,211935,189882.3499160028
Full Stack Developer,Surat,74529,53990,117219,85604.74018154132
Robotics Engineer,Bangalore,125116,103084,145931,124508.02149682742
System Administrator,Bangalore,820994,658964,1010714,834839.1421577885
Machine Learning Engineer,Nagpur,170866,156556,197834,177195.72627074562
Data Scientist,Mumbai,92702,65154,128936,97045.43759425858
Software Engineer,Chandigarh,196378,144229,239636,191932.81571552576
Software Engineer (Backend),Mysore,93751,91114,96387,93750.5
iOS Developer,Bangalore,347166,251884,475174,363529.8910577685
Full Stack Developer,Kochi,32768,23759,37572,30665.884813229575
Data Scientist,Hyderabad,135112,168571,112783,140677.62720816204
Software Engineer,Delhi,1260220,1156712,1383245,1269978.783165477
Full Stack Developer,Hyderabad,37815,18889,61932,40411.09821979799
Full Stack Developer,Bangalore,58236,52892,66157,59525.06172058005
Full Stack Developer,Hyderabad,1029439,690894,1389140,1040017.4728297605
Software Engineer,Bangalore,462952,390268,537503,463885.6561863136
Software Engineer,Mumbai,270918,253107,345200,299154.0317319507
Junior Developer,Bangalore,137079,124704,161060,142882.3832932924
NLP Engineer,Trivandrum,666,356,975,665.8602668954074
Data Scientist,Lucknow,60572,37784,92658,65221.33302730211
Site Reliability Engineer,Indore,263389,238294,288482,263388.0
Software Engineer,Bangalore,541110,476913,647363,562138.3174699037
NLP Engineer,Coimbatore,46380,44151,48608,46380.05681270233
Product Manager,Goa,244509,214393,271434,242913.88199461895
Software Engineer,Gurgaon,94288,88294,104440,96367.97404391557
Network Engineer,Kolkata,4410,3967,4641,4304.78553577217
Full Stack Developer,Hyderabad,54386,44171,63455,53813.48089728494
Data Scientist,Hyderabad,97509,55836,156609,106222.75358470758
AI Engineer,Bangalore,322316,288844,395474,342159.3984660664
Technical Architect,Hyderabad,155225,150352,160098,155225.0
Software Engineer (Backend),Bangalore,61257,58598,63915,61256.5
Database Administrator,Chennai,151405,142681,160050,151365.57475127108
Machine Learning Engineer,Chennai,222434,182860,258758,220809.42266472842
AI Engineer,Visakhapatnam,131045,80794,190577,135686.2510456139
Data Scientist,Kochi,1017240,606574,1674100,1140337.412277602
Full Stack Developer,Surat,1964,1840,2390,2115.7191179460315
Software Engineer,Mysore,21733,19897,27140,23519.2985431789
Software Engineer,Lucknow,7176,6323,8695,7509.110535227246
Machine Learning Engineer,Mysore,162428,147066,175788,161427.33729284935
Full Stack Developer,Jaipur,9260,7004,10684,8844.426059966603
AI Engineer,Mumbai,178721,71495,255215,163355.47900753358
Software Engineer (Frontend),Bangalore,949673,696632,1089513,893073.1221797472
Data Scientist,Bangalore,256348,185666,297855,241760.86501126864
Machine Learning Engineer,Goa,129586,113706,153163,133435.28537770847
Software Engineer (Backend),Goa,161621,104571,218030,161300.8086740761
Software Engineer,Hyderabad,22964,17621,26727,22174.318289243463
Mobile Developer,Coimbatore,30033,26800,35020,30910.76634100406
Software Engineer (Backend),Lucknow,4575,3615,5530,4572.781461700924
Software Engineer (Frontend),Kochi,73927,71019,76834,73926.5
Machine Learning Engineer,Trivandrum,109669,94024,117139,105581.98394471373
Machine Learning Engineer,Coimbatore,130584,106705,147908,127306.79385271468
Machine Learning Engineer,Bangalore,191430,180411,220646,200528.85457937798
Principal Engineer,Noida,126524,114079,121702,117890.78655399007
Technical Architect,Hyderabad,91997,64064,122516,93290.51495929126
Full Stack Developer,Bangalore,62618,44321,72642,58482.15127887398
Software Engineer (Backend),Bangalore,134970,123459,211695,167577.26730534364
Data Scientist,Indore,73044,60298,87927,74113.06048742488
Machine Learning Engineer,Mumbai,171127,152249,189433,170841.59729968553
Database Administrator,Hyderabad,111437,92018,122407,107212.82168803293
Data Scientist,Mysore,569883,315009,901860,608435.0600956369
AI Engineer,Chennai,341638,304718,397066,350892.1686473681
Cybersecurity Analyst,Hyderabad,188270,410460,672110,541285.4802083427
Data Scientist,Bangalore,173888,150078,203336,176707.51667077426
Machine Learning Engineer,Kochi,134335,111393,142366,126879.89114014347
Software Engineer,Kochi,14773,11568,19227,15398.0479260819
AI Engineer,Surat,253634,99175,302362,200769.47001818044
AI Engineer,Hyderabad,198354,120589,240786,180687.61018059746
Data Scientist,Kolkata,2287,1588,3152,2370.3257838379704
Data Scientist,Chandigarh,323054,194165,425466,309816.2554960294
DevOps Engineer,Kochi,116564,38917,41484,40200.5
iOS Developer,Chennai,3424,1365,8912,5138.981612363355
Mobile Developer,Noida,68350,41034,94598,67816.5672947529
AI Engineer,Lucknow,59179,17328,55683,36506.00377730497
Software Engineer (Backend),Mysore,596115,388084,641056,514570.49659155903
Full Stack Developer,Bangalore,683220,483619,849773,666696.2503467472
Android Developer,Noida,938027,692047,951370,821708.6700875121
Full Stack Developer,Hyderabad,32818,25963,46923,36443.68302267965
Software Engineer (Frontend),Goa,129216,101830,132400,117115.7863136867
AI Engineer,Mumbai,629413,455009,912430,683719.9904777723
AI Engineer,Bangalore,115174,14404,138314,76359.42727724655
Software Engineer (Frontend),Bangalore,1090871,1023858,1157883,1090870.5
Junior Developer,Visakhapatnam,61410,51928,71337,61632.95824362963
Software Engineer (Frontend),Pune,9760,9497,10021,9759.0
Software Engineer (Frontend),Visakhapatnam,22167,13608,32201,22904.889071010104
Data Scientist,Hyderabad,5210,4149,5989,5069.560491331762
Android Developer,Pune,65622,57150,93897,75523.61747359973
Software Engineer,Bangalore,14327,11398,17909,14653.963476259909
NLP Engineer,Coimbatore,126979,79335,178018,128677.09654440678
Data Engineer,Ahmedabad,435364,306636,551007,428821.9571389229
Site Reliability Engineer,Kochi,20479,16955,23569,20262.0
AI Engineer,Bangalore,438814,289781,582815,436298.4705136077
Software Engineer (Frontend),Pune,160236,102591,175283,138937.20322824156
Full Stack Developer,Mysore,29836,19553,42891,31222.618902757902
Software Engineer (Frontend),Mumbai,363447,323304,522245,422774.76620461873
Machine Learning Engineer,Mumbai,94577,87796,105985,96891.04854519045
Software Engineer,Gurgaon,808393,413857,1143150,778503.8523960394
Data Scientist,Chennai,266162,150738,401563,276151.315054997
UI/UX Designer,Mumbai,217190,190591,253058,221825.16366198048
AI Engineer,Hyderabad,159308,97565,199565,148565.39557574515
Software Engineer (Frontend),Gurgaon,4682,5391,5719,5555.469424688124
Machine Learning Engineer,Bangalore,183526,160879,206572,183725.971952508
Software Engineer (Backend),Nagpur,191593,175305,271774,223539.88820615335
Machine Learning Engineer,Bangalore,162692,139355,188650,164002.89490368962
QA Engineer,Nagpur,135166,71717,194773,133245.19204975956
Machine Learning Engineer,Hyderabad,132583,109598,143239,126419.08961980027
Software Engineer (Backend),Gurgaon,66815,82292,65051,73671.7
Software Engineer,Trivandrum,7190,6955,8008,7481.559896619627
Software Engineer (Backend),Delhi,61484,63641,84213,73927.5367137358
Full Stack Developer,Trivandrum,29849,23273,36247,29760.613907372273
Software Engineer (Frontend),Hyderabad,67401,65388,69412,67400.0
Software Engineer (Backend),Coimbatore,42154,38891,45416,42153.5
Software Engineer (Frontend),Pune,69570,42809,96329,69569.0
QA Engineer,Indore,5479,4521,6576,5549.237860434176
NLP Engineer,Surat,2769890,204933,302374,253653.5
Software Engineer,Chennai,48710,32932,64322,48627.64034302514
iOS Developer,Delhi,84247,55269,109559,82414.19751567839
Data Scientist,Hyderabad,17927,14801,22728,18764.870157998143
Software Engineer (Frontend),Visakhapatnam,45697,39856,61320,50588.0
Software Engineer (Frontend),Mumbai,56858,53758,59958,56858.0
Software Engineer,Trivandrum,108440,105388,116780,111084.40333510944
Software Engineer (Frontend),Mumbai,63590,38932,62963,50947.731920398015
Computer Vision Engineer,Hyderabad,109013,35739,300487,168113.8098479744
Full Stack Developer,Bangalore,225358,209432,258442,233937.36904778608
Machine Learning Engineer,Kochi,224300,186911,257192,222052.0161451913
Software Engineer,Chennai,51618,45395,52843,49119.2637126762
AI Engineer,Kolkata,130651,72888,214506,143697.51417973396
QA Engineer,Mysore,18087,12044,24707,18376.14266177875
Machine Learning Engineer,Ahmedabad,129871,117350,146490,131920.81608821935
Software Engineer,Ahmedabad,417131,340798,488260,414529.6014594906
Software Engineer,Bhubaneswar,1348,1103,1619,1361.6503136121341
Data Scientist,Ahmedabad,27068,20896,33011,26953.824051903193
Information Security Engineer,Mumbai,246493,193292,313940,253616.4822493858
QA Engineer,Bangalore,133539,103500,167728,135614.7149032371
Machine Learning Engineer,Gurgaon,139350,117796,146690,132243.69381204326
Game Developer,Gurgaon,3339942,2267276,4649761,3458518.7661919245
Software Engineer,Hyderabad,14132,10487,16745,13616.539611143999
Full Stack Developer,Bangalore,152852,104381,208039,156210.6756134699
AR/VR Engineer,Mumbai,8702,7835,10996,9415.912059956954
Full Stack Developer,Coimbatore,304770,198083,405144,301614.3540808088
Data Scientist,Mysore,101193,71267,145449,108358.60302495176
Machine Learning Engineer,Coimbatore,96581,84942,109933,97437.75474395543
Data Scientist,Mumbai,188965,93727,281883,187805.7793795795
Software Engineer (Frontend),Hyderabad,297958,229331,366584,297957.5
Information Security Engineer,Bangalore,797103,677193,959560,818376.9420773361
Network Engineer,Ahmedabad,5055,4849,5268,5059.033898992711
Data Scientist,Bangalore,343995,265992,397943,331967.7409445594
Data Scientist,Lucknow,46750,32071,61827,46949.358660134865
Full Stack Developer,Coimbatore,194547,100175,253237,176706.4228557989
Software Engineer (Backend),Jaipur,588789,504116,710138,607127.54962612
Machine Learning Engineer,Kolkata,153711,133163,174324,153743.97565425243
Data Scientist,Mumbai,359603,211154,537286,374220.52179242525
Software Engineer,Bangalore,114226,114159,121892,118025.88896246557
AI Engineer,Jaipur,108141,160996,72027,116511.99381551416
AI Engineer,Jaipur,81936,47987,124747,86367.66078908736
Software Engineer (Frontend),Goa,68920,54243,97666,75954.5
AI Engineer,Delhi,1092592,259533,1145706,702620.0229468722
AI Engineer,Lucknow,289495,45284,450447,247866.3791527598
Full Stack Developer,Hyderabad,61635,48348,77911,63130.174750118385
Machine Learning Engineer,Hyderabad,200674,161590,223627,192608.87445186105
Software Engineer,Delhi,23503,19039,28427,23733.323350172817
Software Engineer (Backend),Kolkata,161437,97578,212388,154983.71111074847
Software Engineer,Lucknow,41074,40851,44850,42850.87954170948
Data Scientist,Hyderabad,165152,125137,186194,155666.110501676
Software Engineer,Hyderabad,399032,308342,498090,403216.5046648249
Full Stack Developer,Bangalore,543939,494018,600548,547283.5255381458
Data Scientist,Pune,30808,15896,53522,34709.850623940445
Software Engineer (Backend),Bangalore,356635,290798,401491,346145.1604196674
Software Engineer (Backend),Hyderabad,318456,241175,396932,319053.88719249144
Machine Learning Engineer,Coimbatore,215583,173642,246742,210192.38078685
Software Engineer,Chennai,154835,132443,179191,155817.17192981255
Software Engineer,Chandigarh,33226,21698,49504,35601.46811913203
Data Scientist,Bangalore,293190,208136,431986,320061.42469746515
Software Engineer (Frontend),Bangalore,62451,59074,69312,64193.45092905201
Software Engineer,Surat,122726,99774,152566,126170.79347948433
AI Engineer,Lucknow,28649,16865,35570,26217.795938663377
Software Engineer,Surat,26040,25481,26784,26132.948360638744
Data Scientist,Lucknow,94900,67525,142458,104991.85024479704
iOS Developer,Hyderabad,212388,112915,262138,187526.8443238304
Software Engineer (Backend),Mysore,21223,19815,22630,21222.5
Full Stack Developer,Trivandrum,36556,32361,40304,36332.705366617214
Software Engineer,Coimbatore,3364641,471105,725036,598071.3901629772
Data Scientist,Bangalore,586270,469056,749656,609356.4584720762
Robotics Engineer,Jaipur,70044,56835,76773,66804.65769132646
Senior Software Engineer,Bangalore,775448,694348,884632,789490.65731057
NLP Engineer,Trivandrum,209083,159687,329459,244573.20243152382
Full Stack Developer,Surat,442981,362531,676058,519294.5480004068
Lead Data Scientist,Hyderabad,560174,493047,623193,558120.4862411353
Software Engineer,Bangalore,255022,250530,255652,253091.558350205
Software Engineer,Visakhapatnam,198244,197213,198763,197988.50289468735
Software Engineer (Frontend),Bangalore,500376,487184,576908,532046.4038041835
Data Scientist,Trivandrum,332498,256516,415268,335892.2465092046
Machine Learning Engineer,Bangalore,73916,62590,85618,74104.7614140609
Machine Learning Engineer,Trivandrum,76844,65872,83579,74725.96494770929
Lead Data Scientist,Hyderabad,7537,5473,10546,8010.135150830191
Software Engineer (Frontend),Indore,82480,48599,128872,88736.04889538165
Machine Learning Engineer,Kolkata,79298,74859,87808,81334.07011757787
Software Engineer (Backend),Ahmedabad,30658,27842,33473,30657.5
Software Engineer (Frontend),Hyderabad,205085,178071,243758,210914.96974313667
Full Stack Developer,Bangalore,152611,130923,188019,159471.4618494791
Software Engineer (Frontend),Ahmedabad,15744,14636,16851,15743.5
Software Engineer,Bangalore,793901,466880,1132603,799741.8884778437
Research Scientist,Indore,26795,26094,28976,27535.53898531897
Software Engineer,Bangalore,121316,111966,131234,121600.53947000425
Junior Developer,Kolkata,64178,52857,72385,62621.65065136345
Software Engineer,Jaipur,142287,145037,159784,152410.87417209125
Software Engineer,Kolkata,296243,187310,382974,285142.8114032329
AI Engineer,Bangalore,270414,199819,370442,285130.6358894088
Software Engineer (Frontend),Chandigarh,312375,242511,541948,392230.3894223059
Data Scientist,Mumbai,35963,20663,54889,37776.346689956255
Full Stack Developer,Lucknow,79845,66912,88667,77789.71708434128
Mobile Developer,Trivandrum,232861,226480,239240,232860.0
Machine Learning Engineer,Mumbai,119804,109982,135340,122661.16557523962
Computer Vision Engineer,Bangalore,833070,632182,1083835,858008.9940634767
Machine Learning Engineer,Lucknow,200598,176550,220317,198433.8204599428
Software Engineer,Hyderabad,101363,93965,100828,97397.08622594652
Senior Software Engineer,Hyderabad,319270,312124,344974,328549.0958794274
Data Scientist,Bangalore,138909,202987,129279,166133.46203477046
Technical Architect,Bangalore,340602,237922,392582,315252.0
Full Stack Developer,Chandigarh,338828,213662,439006,326334.67716908763
Full Stack Developer,Bangalore,326733,230365,438346,334355.8570141275
Lead Data Scientist,Chandigarh,107895,85590,126042,105816.30526066254
Data Scientist,Noida,767401,408520,1138108,773314.5272649647
Software Engineer (Frontend),Nagpur,191423,168158,231877,200017.8448834233
Data Engineer,Mysore,50215,31941,70620,51281.11176855823
Machine Learning Engineer,Pune,216026,199964,242249,221107.10573088028
Data Scientist,Hyderabad,672048,490623,910553,700588.8145881179
Machine Learning Engineer,Kochi,206415,184897,221443,203170.10633026896
Machine Learning Engineer,Bangalore,146537,126211,155609,140910.2071703506
Software Engineer (Frontend),Ahmedabad,21464,18329,25280,21804.729314595512
Data Scientist,Goa,51929,38714,68211,53462.785087569006
Machine Learning Engineer,Hyderabad,180110,163558,189218,176388.44286995544
Software Engineer,Bangalore,126243,88801,173668,131235.2538489176
AI Engineer,Goa,6860,5334,9459,7396.645456049842
Software Engineer (Backend),Bangalore,100071,95819,104320,100069.5
Machine Learning Engineer,Surat,193994,161295,207722,184508.8156409724
AI Engineer,Hyderabad,116067,32361,159756,96058.96549032182
Software Engineer (Backend),Mumbai,525647,367692,773732,570712.0
AI Engineer,Bangalore,34863,30399,40662,35530.78957663942
Machine Learning Engineer,Noida,77530,66661,92771,79716.43252006374
Software Engineer (Frontend),Bangalore,3018942,2506012,3712877,3109444.5
Machine Learning Engineer,Bangalore,224998,197606,239131,218369.0299909159
Full Stack Developer,Mumbai,48299,23471,54054,38762.85681673778
Software Engineer (Backend),Indore,5431,3508,4793,4151.091137375228
Software Engineer,Bangalore,133548,107771,163859,135815.52025967883
Data Scientist,Nagpur,1966490,1528783,2493572,2011177.7772404272
Software Engineer (Backend),Bangalore,291339,312198,357244,334721.3389882722
Software Engineer (Frontend),Pune,195371,209825,236209,223017.5953104006
Blockchain Developer,Lucknow,12062,4732,33093,18912.90540531764
Machine Learning Engineer,Jaipur,189000,174868,209672,192270.77535778054
Site Reliability Engineer,Ahmedabad,22424,26967,31600,29284.115671754917
Software Engineer,Hyderabad,107363,85287,132868,109078.29279856413
Software Engineer (Backend),Pune,122798,65070,165860,115465.74715020412
Data Scientist,Chennai,64629,48708,102199,75454.2090272361
Data Scientist,Mumbai,242690,181610,282600,232105.396105313
Mobile Developer,Mumbai,4218,3387,5606,4497.113276574526
Data Scientist,Mysore,9911,8111,14517,11314.286324731973
Data Engineer,Hyderabad,28189,16658,40255,28457.006850535556
Game Developer,Noida,1710,1223,2222,1722.6068493669025
Senior Software Engineer,Chandigarh,705936,451386,826125,638756.1567979478
Software Engineer (Frontend),Hyderabad,166726,133193,196064,164628.5
Machine Learning Engineer,Mumbai,148982,128087,172155,150121.22693043435
Software Engineer,Coimbatore,120201,62093,170800,116446.75060377817
Robotics Engineer,Bangalore,179533,148939,192735,170837.6355397777
Software Engineer (Frontend),Mumbai,229852,198324,271166,234745.33601966064
Full Stack Developer,Bangalore,110019,135750,80784,108267.60922740914
