Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
DevOps Engineer,Delhi,299393,167068,321246,244157.0
Research Scientist,Mumbai,152246,111450,220418,165934.0
Full Stack Developer,Pune,359154,211709,394201,302955.0
Machine Learning Engineer,Jaipur,329028,152017,331310,241663.5
Data Scientist,Hyderabad,148727,87405,176721,132063.0
Technical Architect,Mumbai,1035256,522563,1020609,771586.0
AI Engineer,Bangalore,329051,224528,483319,353923.5
Full Stack Developer,Trivandrum,257564,136070,260687,198378.5
Cloud Engineer,Hyderabad,105769,83434,151326,117380.0
NLP Engineer,Nagpur,286062,147130,315111,231120.5
UI/UX Designer,Mumbai,230660,183251,405662,294456.5
Computer Vision Engineer,Hyderabad,233497,134379,287263,210821.0
Full Stack Developer,Bangalore,263155,152060,297007,224533.5
Cloud Engineer,Bangalore,293412,164120,308962,236541.0
UI/UX Designer,Jaipur,121594,74677,158238,116457.5
Software Engineer (Frontend),Delhi,102289,95469,166859,131164.0
Software Engineer (Frontend),Noida,126094,108790,197318,153054.0
Robotics Engineer,Bangalore,412699,289659,577625,433642.0
AI Engineer,Delhi,215631,129449,247668,188558.5
Software Engineer (Backend),Bangalore,154077,105966,175853,140909.5
System Administrator,Pune,161189,107525,210834,159179.5
Mobile Developer,Noida,159595,114442,213258,163850.0
Cybersecurity Analyst,Hyderabad,263789,170324,319984,245154.0
AI Engineer,Chandigarh,111443,104084,212624,158354.0
Machine Learning Engineer,Coimbatore,280598,173358,353438,263398.0
Technical Architect,Hyderabad,145875,120078,237302,178690.0
Software Engineer (Backend),Chennai,210849,147604,250477,199040.5
Product Manager,Pune,210367,167400,341481,254440.5
Software Engineer (Frontend),Chennai,128562,100814,181659,141236.5
Software Engineer (Backend),Mumbai,144716,111905,211368,161636.5
Junior Developer,Chennai,88479,59427,104064,81745.5
Research Scientist,Mumbai,300889,138722,292987,215854.5
Software Engineer (Backend),Mumbai,126762,89478,159413,124445.5
Machine Learning Engineer,Mumbai,132755,99883,197349,148616.0
Data Scientist,Indore,216427,113462,244239,178850.5
Software Engineer,Mumbai,170795,91631,174901,133266.0
Network Engineer,Mumbai,176397,157011,298878,227944.5
AI Engineer,Coimbatore,326513,172440,357425,264932.5
Full Stack Developer,Gurgaon,141991,87852,158220,123036.0
Machine Learning Engineer,Hyderabad,172987,95796,192839,144317.5
DevOps Engineer,Chennai,206711,182464,344483,263473.5
Data Scientist,Chennai,142204,96447,202894,149670.5
Cybersecurity Analyst,Mumbai,117104,104173,203745,153959.0
Data Scientist,Visakhapatnam,131100,65144,144252,104698.0
Machine Learning Engineer,Indore,140488,113665,227889,170777.0
Data Scientist,Chennai,315303,146075,317056,231565.5
Senior Software Engineer,Chandigarh,231545,198036,331064,264550.0
DevOps Engineer,Bangalore,218430,155688,300338,228013.0
Senior Software Engineer,Mumbai,447437,224707,416895,320801.0
Full Stack Developer,Hyderabad,88306,51423,95156,73289.5
Game Developer,Pune,164980,111039,210753,160896.0
Data Scientist,Noida,134174,74343,144402,109372.5
Data Engineer,Pune,154244,110240,221070,165655.0
AI Engineer,Pune,93366,72862,148145,110503.5
Data Scientist,Hyderabad,418891,245228,491742,368485.0
Lead Data Scientist,Delhi,428306,322504,605139,463821.5
Research Scientist,Chennai,182838,135745,259763,197754.0
DevOps Engineer,Jaipur,184521,131848,248757,190302.5
AR/VR Engineer,Pune,619674,325748,654153,489950.5
Cloud Engineer,Mumbai,161317,99875,179468,139671.5
Cybersecurity Analyst,Mumbai,82836,62360,121006,91683.0
NLP Engineer,Hyderabad,104096,95819,195986,145902.5
Software Engineer (Frontend),Ahmedabad,175882,122784,218126,170455.0
Robotics Engineer,Chennai,182504,161626,340447,251036.5
Machine Learning Engineer,Indore,239376,128984,284327,206655.5
Full Stack Developer,Delhi,352802,207611,402131,304871.0
Blockchain Developer,Indore,285972,186550,349463,268006.5
Machine Learning Engineer,Bhubaneswar,94703,83995,173833,128914.0
UI/UX Designer,Delhi,107729,103914,207747,155830.5
Product Manager,Trivandrum,447248,268048,567752,417900.0
Blockchain Developer,Mysore,161347,81041,165518,123279.5
AR/VR Engineer,Coimbatore,312618,196229,401783,299006.0
Machine Learning Engineer,Delhi,216605,201928,429350,315639.0
Software Engineer (Frontend),Noida,148503,125994,220116,173055.0
Cybersecurity Analyst,Visakhapatnam,156490,108476,203614,156045.0
AI Engineer,Delhi,189691,145800,306796,226298.0
Data Scientist,Mumbai,139114,102954,219891,161422.5
Data Scientist,Bangalore,288672,157233,343291,250262.0
Computer Vision Engineer,Delhi,315274,219387,427106,323246.5
Blockchain Developer,Trivandrum,182991,94362,182835,138598.5
Cybersecurity Analyst,Surat,158189,117276,218087,167681.5
UI/UX Designer,Hyderabad,61702,60565,135852,98208.5
Full Stack Developer,Chennai,390733,193553,357297,275425.0
DevOps Engineer,Chennai,95978,76116,148752,112434.0
QA Engineer,Delhi,110786,86202,177879,132040.5
DevOps Engineer,Mumbai,189649,110440,212412,161426.0
QA Engineer,Chennai,100615,93313,192051,142682.0
Full Stack Developer,Mysore,375549,216788,399356,308072.0
Technical Architect,Hyderabad,218782,131009,281852,206430.5
Cloud Engineer,Pune,138820,106382,202101,154241.5
Software Engineer,Mumbai,174831,126249,238810,182529.5
DevOps Engineer,Bangalore,232336,165429,308018,236723.5
Full Stack Developer,Gurgaon,227636,130574,240824,185699.0
iOS Developer,Chennai,226358,178663,330473,254568.0
Research Scientist,Mysore,435608,304703,578756,441729.5
QA Engineer,Pune,129679,116613,247910,182261.5
AI Engineer,Pune,237205,209116,452177,330646.5
Computer Vision Engineer,Ahmedabad,282995,180192,383531,281861.5
Full Stack Developer,Delhi,192575,155539,284368,219953.5
Machine Learning Engineer,Mumbai,105013,63368,130250,96809.0
Software Engineer,Bangalore,108216,75113,148219,111666.0
Data Scientist,Bangalore,360913,258747,553440,406093.5
Machine Learning Engineer,Kolkata,119038,108033,225389,166711.0
System Administrator,Indore,67460,43695,88376,66035.5
Cybersecurity Analyst,Pune,131895,95299,176601,135950.0
Principal Engineer,Chennai,418971,267199,501608,384403.5
Technical Writer,Pune,95440,95110,209329,152219.5
Cloud Engineer,Delhi,80448,53738,103731,78734.5
Data Scientist,Hyderabad,315902,185217,385416,285316.5
Cybersecurity Analyst,Delhi,141307,77054,145552,111303.0
iOS Developer,Goa,126170,101603,184993,143298.0
Blockchain Developer,Chennai,295417,161056,295195,228125.5
Full Stack Developer,Chennai,249024,155514,292151,223832.5
System Administrator,Mumbai,181920,120581,227159,173870.0
Software Engineer,Bhubaneswar,139539,77272,149288,113280.0
Software Engineer,Bangalore,107973,102139,195468,148803.5
Software Engineer (Frontend),Noida,108023,83490,157648,120569.0
Full Stack Developer,Kolkata,187151,110845,188501,149673.0
Full Stack Developer,Gurgaon,63534,58093,114968,86530.5
AI Engineer,Bangalore,122851,90483,183693,137088.0
Technical Architect,Chennai,578570,321682,703383,512532.5
Data Scientist,Pune,172996,133427,265115,199271.0
Software Engineer,Pune,190796,107779,209268,158523.5
Software Engineer,Chennai,180768,115504,224194,169849.0
Embedded Systems Engineer,Pune,346142,188338,401405,294871.5
Cybersecurity Analyst,Hyderabad,148564,115484,230986,173235.0
Data Scientist,Delhi,120644,68100,135783,101941.5
AI Engineer,Mumbai,100811,71235,158768,115001.5
Cloud Engineer,Lucknow,228119,174132,314853,244492.5
DevOps Engineer,Kochi,327769,208461,402875,305668.0
Senior Software Engineer,Delhi,443448,258290,447936,353113.0
Machine Learning Engineer,Coimbatore,177797,141823,303234,222528.5
Software Engineer (Backend),Indore,227912,155447,262869,209158.0
UI/UX Designer,Mumbai,201960,105958,218061,162009.5
Full Stack Developer,Mumbai,208220,135812,243270,189541.0
Machine Learning Engineer,Hyderabad,301266,191156,395110,293133.0
Robotics Engineer,Pune,144493,62320,135097,98708.5
Blockchain Developer,Bangalore,468160,326179,582583,454381.0
Android Developer,Kochi,111860,104495,200960,152727.5
Lead Data Scientist,Bangalore,623122,367801,663660,515730.5
Information Security Engineer,Chennai,188711,107047,200329,153688.0
Full Stack Developer,Noida,81069,70831,140239,105535.0
Machine Learning Engineer,Hyderabad,224108,126004,265202,195603.0
Site Reliability Engineer,Delhi,248145,109406,231018,170212.0
Software Engineer (Backend),Chennai,204742,174423,315397,244910.0
Technical Architect,Delhi,229154,187975,365532,276753.5
Machine Learning Engineer,Pune,113631,62149,129114,95631.5
Full Stack Developer,Delhi,151956,124383,216778,170580.5
AI Engineer,Mumbai,288482,151264,294895,223079.5
Software Engineer (Frontend),Bangalore,120764,81192,143294,112243.0
DevOps Engineer,Surat,241272,135901,269535,202718.0
Software Engineer,Kolkata,116738,103073,213463,158268.0
Principal Engineer,Hyderabad,170596,129940,248407,189173.5
Data Scientist,Indore,246805,128105,267603,197854.0
Software Engineer (Backend),Mumbai,305466,182284,323974,253129.0
Machine Learning Engineer,Pune,236661,212105,408189,310147.0
Software Engineer (Backend),Chennai,121391,92562,162242,127402.0
AI Engineer,Bangalore,219531,134971,294089,214530.0
Lead Data Scientist,Mysore,608012,336549,668132,502340.5
Technical Architect,Delhi,246768,141204,307220,224212.0
Machine Learning Engineer,Hyderabad,210998,92839,207318,150078.5
Technical Writer,Mumbai,86995,60636,134563,97599.5
AI Engineer,Trivandrum,189045,103449,210292,156870.5
Machine Learning Engineer,Bangalore,119994,80379,165783,123081.0
Technical Architect,Visakhapatnam,246425,155151,300025,227588.0
Software Engineer (Backend),Mysore,164925,144753,257040,200896.5
Software Engineer,Pune,105567,79006,153289,116147.5
Research Scientist,Mumbai,506726,381125,734050,557587.5
Software Engineer,Mumbai,180687,108730,207810,158270.0
Full Stack Developer,Jaipur,187151,119212,219937,169574.5
Data Scientist,Pune,361869,166987,381314,274150.5
Cybersecurity Analyst,Hyderabad,203705,158282,297278,227780.0
Machine Learning Engineer,Delhi,371637,204797,408463,306630.0
Data Scientist,Chennai,173944,170081,360287,265184.0
Cloud Engineer,Mysore,237793,139957,270799,205378.0
Information Security Engineer,Hyderabad,230456,145166,301164,223165.0
Machine Learning Engineer,Hyderabad,162098,103003,228034,165518.5
Data Scientist,Pune,204919,116894,238163,177528.5
AR/VR Engineer,Lucknow,154926,106693,217717,162205.0
Cybersecurity Analyst,Pune,232940,136585,263208,199896.5
DevOps Engineer,Hyderabad,180534,109758,228281,169019.5
Junior Developer,Bangalore,181642,155956,273171,214563.5
Game Developer,Ahmedabad,180580,122974,265752,194363.0
Data Engineer,Kochi,105573,93749,200039,146894.0
AI Engineer,Chennai,162813,79861,159623,119742.0
DevOps Engineer,Pune,235304,133327,254401,193864.0
Mobile Developer,Gurgaon,346792,246642,441418,344030.0
Senior Software Engineer,Pune,152299,130300,236094,183197.0
Software Engineer (Frontend),Goa,282303,179366,314464,246915.0
Software Engineer,Noida,83549,64049,116604,90326.5
Information Security Engineer,Gurgaon,385691,196605,412206,304405.5
Machine Learning Engineer,Pune,180398,95063,189958,142510.5
Full Stack Developer,Visakhapatnam,235136,169495,298333,233914.0
Site Reliability Engineer,Mumbai,158951,114128,226869,170498.5
Information Security Engineer,Mumbai,160163,94581,171848,133214.5
Data Scientist,Mumbai,139342,115959,265424,190691.5
DevOps Engineer,Bhubaneswar,161833,134986,283735,209360.5
Full Stack Developer,Hyderabad,184887,101549,192890,147219.5
Machine Learning Engineer,Noida,212016,150389,297225,223807.0
Technical Writer,Delhi,90381,58669,125477,92073.0
AI Engineer,Bangalore,272372,130432,270065,200248.5
System Administrator,Chennai,112895,85285,175884,130584.5
Cloud Engineer,Mumbai,98653,72039,139730,105884.5
Software Engineer (Frontend),Mumbai,288755,188329,334760,261544.5
Robotics Engineer,Bangalore,226499,126360,253412,189886.0
Cloud Engineer,Mumbai,295557,177691,352132,264911.5
Technical Writer,Pune,78318,45128,97525,71326.5
Machine Learning Engineer,Hyderabad,368689,247322,495463,371392.5
Machine Learning Engineer,Noida,91728,69791,138128,103959.5
Software Engineer (Backend),Mumbai,64916,60283,104897,82590.0
Robotics Engineer,Nagpur,103945,74215,151427,112821.0
Software Engineer (Backend),Delhi,80065,69594,131561,100577.5
Cybersecurity Analyst,Goa,188365,184335,354861,269598.0
AR/VR Engineer,Pune,215002,123601,237458,180529.5
Cloud Engineer,Bangalore,307597,183424,337495,260459.5
Software Engineer,Bhubaneswar,146586,113921,223877,168899.0
System Administrator,Bangalore,157332,148720,304726,226723.0
Technical Architect,Pune,134149,100877,208822,154849.5
Database Administrator,Surat,70379,50190,98196,74193.0
Cybersecurity Analyst,Jaipur,58804,44306,88231,66268.5
Cybersecurity Analyst,Bangalore,255399,186334,345548,265941.0
Software Engineer (Backend),Nagpur,46738,39725,77329,58527.0
Machine Learning Engineer,Bangalore,224968,138060,279113,208586.5
Research Scientist,Chennai,480011,264343,486070,375206.5
Lead Data Scientist,Bangalore,317602,229859,437509,333684.0
Information Security Engineer,Chennai,292203,287129,541247,414188.0
Principal Engineer,Delhi,119901,102381,201501,151941.0
Software Engineer,Pune,246954,137322,272136,204729.0
Senior Software Engineer,Delhi,167467,127330,218936,173133.0
Software Engineer,Bhubaneswar,335967,200037,400974,300505.5
Senior Software Engineer,Chennai,162288,135473,253815,194644.0
Lead Data Scientist,Lucknow,415883,212166,417863,315014.5
System Administrator,Hyderabad,129059,92206,186854,139530.0
Software Engineer (Frontend),Bangalore,248645,172027,279526,225776.5
Data Scientist,Hyderabad,233144,212412,447384,329898.0
Data Scientist,Pune,318414,222032,447942,334987.0
AI Engineer,Bangalore,227007,215661,457910,336785.5
Software Engineer (Backend),Delhi,147135,108917,196498,152707.5
Full Stack Developer,Chennai,363975,210339,393465,301902.0
Machine Learning Engineer,Delhi,157470,100563,221726,161144.5
Cloud Engineer,Pune,103184,78182,158100,118141.0
Cloud Engineer,Delhi,150629,91406,171524,131465.0
Machine Learning Engineer,Bangalore,299978,292610,608268,450439.0
Software Engineer,Chennai,106650,75570,142923,109246.5
Cybersecurity Analyst,Nagpur,141539,130056,255051,192553.5
DevOps Engineer,Hyderabad,98146,87352,155022,121187.0
Data Scientist,Noida,217390,128341,290364,209352.5
UI/UX Designer,Coimbatore,269672,145398,290778,218088.0
Network Engineer,Pune,107273,80605,161917,121261.0
Database Administrator,Nagpur,180298,111296,234581,172938.5
Full Stack Developer,Goa,216807,180252,328028,254140.0
Cloud Engineer,Bangalore,340681,206140,395829,300984.5
Software Engineer (Frontend),Pune,227786,135534,243011,189272.5
AI Engineer,Kochi,159509,129900,264483,197191.5
Information Security Engineer,Hyderabad,203029,171259,315385,243322.0
Site Reliability Engineer,Mysore,402987,226237,485621,355929.0
Cloud Engineer,Mumbai,115205,97511,181319,139415.0
Cybersecurity Analyst,Chennai,161474,119796,217522,168659.0
Principal Engineer,Gurgaon,548373,397546,772575,585060.5
Data Scientist,Bangalore,220261,129339,296991,213165.0
Cloud Engineer,Coimbatore,92765,69515,131424,100469.5
Software Engineer (Backend),Bangalore,131001,84189,146408,115298.5
Software Engineer,Kochi,122527,80598,159869,120233.5
Network Engineer,Ahmedabad,156062,116647,234716,175681.5
Senior Software Engineer,Delhi,211429,186064,335535,260799.5
Robotics Engineer,Pune,153391,112393,231766,172079.5
Machine Learning Engineer,Coimbatore,179278,143065,275329,209197.0
Mobile Developer,Visakhapatnam,118963,86545,167135,126840.0
iOS Developer,Gurgaon,101889,79644,153172,116408.0
Software Engineer,Pune,152097,121327,250997,186162.0
Cybersecurity Analyst,Chennai,162965,114281,211475,162878.0
AI Engineer,Pune,109535,93317,197317,145317.0
Cloud Engineer,Hyderabad,153436,92772,163585,128178.5
Principal Engineer,Kochi,113936,106671,205576,156123.5
Data Scientist,Mumbai,232946,145121,318520,231820.5
Software Engineer (Backend),Hyderabad,141467,112073,193932,153002.5
AI Engineer,Coimbatore,113693,77631,164663,121147.0
NLP Engineer,Kolkata,191392,184049,360726,272387.5
Cybersecurity Analyst,Pune,63202,53748,105602,79675.0
QA Engineer,Chennai,155862,128884,261444,195164.0
Cybersecurity Analyst,Hyderabad,233158,123843,253766,188804.5
Software Engineer,Chandigarh,170983,139691,260485,200088.0
Cybersecurity Analyst,Bangalore,83799,60531,118787,89659.0
Junior Developer,Chennai,121562,99622,163513,131567.5
Full Stack Developer,Chennai,252175,141147,280703,210925.0
UI/UX Designer,Hyderabad,142278,104636,220499,162567.5
DevOps Engineer,Mumbai,244134,221953,431429,326691.0
Software Engineer (Backend),Pune,284605,159351,294155,226753.0
Product Manager,Lucknow,150077,75085,156374,115729.5
System Administrator,Visakhapatnam,147001,101382,184401,142891.5
Embedded Systems Engineer,Delhi,152236,99248,208347,153797.5
Data Engineer,Pune,136062,80116,156362,118239.0
Cloud Engineer,Chennai,268229,151111,290673,220892.0
Software Engineer,Bhubaneswar,160398,110816,224256,167536.0
Junior Developer,Ahmedabad,81724,81087,134491,107789.0
Software Engineer,Hyderabad,133994,114592,220277,167434.5
Embedded Systems Engineer,Pune,172075,95154,195907,145530.5
Software Engineer,Bangalore,383751,176156,355289,265722.5
Cybersecurity Analyst,Pune,149240,109735,209840,159787.5
Senior Software Engineer,Chennai,374909,240376,409333,324854.5
Database Administrator,Hyderabad,185277,90638,184291,137464.5
Software Engineer (Frontend),Chennai,204278,171874,310913,241393.5
DevOps Engineer,Jaipur,226589,137610,246324,191967.0
Robotics Engineer,Hyderabad,411698,232102,492013,362057.5
Software Engineer,Surat,74095,71852,134139,102995.5
Technical Writer,Visakhapatnam,240597,99234,224665,161949.5
DevOps Engineer,Noida,320299,166309,331689,248999.0
Software Engineer,Pune,189084,108864,208914,158889.0
Software Engineer (Backend),Mumbai,279298,234562,446274,340418.0
Machine Learning Engineer,Chennai,275727,172429,325523,248976.0
Full Stack Developer,Hyderabad,154556,143958,254649,199303.5
Software Engineer (Backend),Chandigarh,257336,170919,327243,249081.0
Software Engineer (Backend),Hyderabad,129902,86573,156400,121486.5
Software Engineer,Goa,160508,114498,219188,166843.0
Junior Developer,Bangalore,221708,188631,320111,254371.0
Cybersecurity Analyst,Nagpur,157472,143564,264573,204068.5
Cloud Engineer,Mumbai,286894,194246,330510,262378.0
Technical Architect,Chennai,509202,261155,514888,388021.5
Lead Data Scientist,Pune,244596,168400,309571,238985.5
Cloud Engineer,Hyderabad,102640,84371,160090,122230.5
Data Scientist,Pune,328727,182858,374433,278645.5
AR/VR Engineer,Bhubaneswar,117649,74081,158112,116096.5
iOS Developer,Bangalore,204329,138579,263242,200910.5
Network Engineer,Mumbai,265650,163350,310600,236975.0
DevOps Engineer,Bangalore,185084,110860,225249,168054.5
System Administrator,Mumbai,128425,77483,153990,115736.5
DevOps Engineer,Visakhapatnam,212092,123527,248264,185895.5
Machine Learning Engineer,Hyderabad,92449,79155,162841,120998.0
System Administrator,Chennai,255916,151353,295233,223293.0
Data Engineer,Delhi,229850,134933,255675,195304.0
Machine Learning Engineer,Chennai,184789,98018,200305,149161.5
Product Manager,Bhubaneswar,317881,236800,508555,372677.5
Full Stack Developer,Chennai,114730,99612,176832,138222.0
Cloud Engineer,Mumbai,118151,86805,162719,124762.0
Machine Learning Engineer,Delhi,139770,114989,227960,171474.5
Software Engineer (Backend),Noida,127345,93117,175941,134529.0
Data Scientist,Chennai,78540,60075,122121,91098.0
Cloud Engineer,Jaipur,122687,69157,130036,99596.5
Cybersecurity Analyst,Bangalore,135759,84742,163446,124094.0
Cybersecurity Analyst,Kolkata,113158,62774,126865,94819.5
Software Engineer (Frontend),Chennai,135557,93666,167112,130389.0
Machine Learning Engineer,Ahmedabad,295600,183159,352431,267795.0
Mobile Developer,Pune,148629,96113,182640,139376.5
Lead Data Scientist,Mumbai,512887,286320,564541,425430.5
Software Engineer (Frontend),Chennai,103158,77837,129364,103600.5
AI Engineer,Mumbai,151009,76036,158804,117420.0
Product Manager,Delhi,331551,212090,451250,331670.0
Embedded Systems Engineer,Bangalore,109464,102748,218793,160770.5
AR/VR Engineer,Chennai,112322,89428,175022,132225.0
Software Engineer (Backend),Mumbai,187908,140884,236936,188910.0
AI Engineer,Trivandrum,71182,62318,129280,95799.0
DevOps Engineer,Delhi,308174,266489,506179,386334.0
Site Reliability Engineer,Lucknow,161404,103917,203930,153923.5
Software Engineer (Frontend),Bangalore,116549,99054,166899,132976.5
Machine Learning Engineer,Mysore,315624,160116,348973,254544.5
Data Scientist,Chandigarh,141282,124105,267968,196036.5
Cloud Engineer,Delhi,252575,191843,339835,265839.0
Site Reliability Engineer,Mumbai,155290,116792,264434,190613.0
Software Engineer (Frontend),Delhi,182988,128067,218656,173361.5
Machine Learning Engineer,Mumbai,182701,123635,261475,192555.0
Software Engineer,Hyderabad,173072,107134,204978,156056.0
Software Engineer,Kolkata,250774,165772,321127,243449.5
Full Stack Developer,Chandigarh,276071,148708,262866,205787.0
Technical Writer,Mumbai,218579,159428,317661,238544.5
Machine Learning Engineer,Pune,153790,98912,204814,151863.0
AI Engineer,Hyderabad,354287,320075,668295,494185.0
AI Engineer,Pune,359676,218684,472543,345613.5
Site Reliability Engineer,Hyderabad,323071,168121,373691,270906.0
Robotics Engineer,Kochi,233902,115890,244090,179990.0
AR/VR Engineer,Hyderabad,261772,144092,307865,225978.5
Network Engineer,Pune,152768,78304,166692,122498.0
UI/UX Designer,Bhubaneswar,173051,129990,285732,207861.0
Cybersecurity Analyst,Chennai,158178,115996,225354,170675.0
QA Engineer,Lucknow,75567,65394,131779,98586.5
Cybersecurity Analyst,Hyderabad,212706,108419,230447,169433.0
Junior Developer,Chennai,91769,75720,135398,105559.0
Product Manager,Mumbai,150734,125183,267638,196410.5
Embedded Systems Engineer,Bangalore,192178,137883,302349,220116.0
DevOps Engineer,Hyderabad,82306,76667,136085,106376.0
QA Engineer,Bhubaneswar,93323,88264,180614,134439.0
Full Stack Developer,Delhi,204385,106444,207892,157168.0
Research Scientist,Chennai,162590,129650,273183,201416.5
Software Engineer,Ahmedabad,262098,143366,298707,221036.5
Machine Learning Engineer,Kolkata,174247,120509,261066,190787.5
Software Engineer (Backend),Surat,237191,161479,276332,218905.5
DevOps Engineer,Bangalore,231202,122297,236737,179517.0
Full Stack Developer,Kochi,138147,115299,219880,167589.5
Software Engineer,Bangalore,334267,200511,392542,296526.5
iOS Developer,Chennai,309969,191203,340868,266035.5
Senior Software Engineer,Bhubaneswar,446694,348178,623782,485980.0
Embedded Systems Engineer,Hyderabad,180523,100469,218546,159507.5
Data Scientist,Bangalore,258421,122451,273501,197976.0
Cloud Engineer,Mumbai,212160,122719,229898,176308.5
Full Stack Developer,Pune,273826,203470,407644,305557.0
Software Engineer (Backend),Bangalore,273574,194580,365871,280225.5
Product Manager,Bangalore,589053,326063,683742,504902.5
Software Engineer (Frontend),Mumbai,153419,84888,154604,119746.0
Product Manager,Bangalore,209470,119803,272371,196087.0
Android Developer,Pune,159496,129085,246874,187979.5
DevOps Engineer,Mumbai,194428,152709,273146,212927.5
DevOps Engineer,Chennai,211811,124759,237032,180895.5
AR/VR Engineer,Hyderabad,322268,176069,373033,274551.0
Cloud Engineer,Surat,66605,49505,89321,69413.0
Software Engineer,Kochi,332501,163480,317764,240622.0
Information Security Engineer,Indore,160040,101107,189699,145403.0
Research Scientist,Nagpur,128660,89265,183074,136169.5
Data Scientist,Chennai,450084,229459,513907,371683.0
DevOps Engineer,Hyderabad,164843,137759,267224,202491.5
Cybersecurity Analyst,Bangalore,93765,66571,130099,98335.0
Software Engineer (Backend),Mumbai,129504,91702,177098,134400.0
Technical Writer,Bhubaneswar,44483,34623,77831,56227.0
iOS Developer,Hyderabad,155174,148757,289375,219066.0
Information Security Engineer,Delhi,92079,68263,139252,103757.5
QA Engineer,Gurgaon,116683,71316,146874,109095.0
Machine Learning Engineer,Visakhapatnam,262107,124553,267292,195922.5
Software Engineer (Frontend),Bangalore,132074,130372,217254,173813.0
Data Scientist,Bangalore,134177,70754,145765,108259.5
Cloud Engineer,Delhi,244895,175363,313722,244542.5
UI/UX Designer,Delhi,82569,50483,105718,78100.5
Product Manager,Mumbai,348549,182540,389103,285821.5
Information Security Engineer,Goa,289654,174560,329342,251951.0
Cloud Engineer,Pune,244402,144761,283700,214230.5
Software Engineer (Frontend),Kolkata,189432,132840,222358,177599.0
DevOps Engineer,Trivandrum,128646,114828,209171,161999.5
UI/UX Designer,Chennai,117356,67284,141160,104222.0
Mobile Developer,Delhi,53065,49606,88586,69096.0
Robotics Engineer,Trivandrum,231166,138681,277076,207878.5
Site Reliability Engineer,Kolkata,278011,136141,296465,216303.0
Principal Engineer,Mumbai,1102795,515793,1085655,800724.0
AR/VR Engineer,Gurgaon,188335,184967,363702,274334.5
Data Engineer,Coimbatore,72565,67562,136121,101841.5
Information Security Engineer,Delhi,243268,203151,386378,294764.5
Computer Vision Engineer,Surat,120051,65043,130062,97552.5
Software Engineer (Frontend),Gurgaon,67622,60489,108263,84376.0
DevOps Engineer,Chennai,114843,66781,133416,100098.5
Software Engineer (Frontend),Bangalore,287269,195906,371360,283633.0
iOS Developer,Mumbai,94670,81537,159485,120511.0
Mobile Developer,Mumbai,195238,117604,225100,171352.0
Blockchain Developer,Mumbai,433279,275245,513948,394596.5
Data Scientist,Chandigarh,92069,61543,126469,94006.0
Cloud Engineer,Hyderabad,134633,79068,163069,121068.5
Cloud Engineer,Chennai,135265,132149,255909,194029.0
Cloud Engineer,Chennai,234094,122805,229862,176333.5
Software Engineer (Frontend),Pune,107697,87857,160798,124327.5
Network Engineer,Trivandrum,168374,101193,202050,151621.5
Technical Architect,Bangalore,420567,217055,441827,329441.0
Machine Learning Engineer,Pune,223164,163218,315812,239515.0
Research Scientist,Goa,371058,247850,484940,366395.0
Network Engineer,Pune,142099,82870,159548,121209.0
iOS Developer,Delhi,138932,79825,149839,114832.0
Technical Writer,Chandigarh,110594,88539,191564,140051.5
Robotics Engineer,Nagpur,289357,178796,352641,265718.5
Software Engineer (Frontend),Mumbai,86024,68716,119688,94202.0
NLP Engineer,Hyderabad,147243,104410,200369,152389.5
AR/VR Engineer,Nagpur,152733,108967,224769,166868.0
Cloud Engineer,Delhi,100503,84085,156226,120155.5
Cloud Engineer,Pune,145316,100376,181730,141053.0
Full Stack Developer,Kolkata,190159,142979,260715,201847.0
Full Stack Developer,Bangalore,161960,130614,249155,189884.5
Data Scientist,Noida,121938,119656,245944,182800.0
Network Engineer,Pune,276719,167259,345947,256603.0
UI/UX Designer,Mysore,200997,101855,230490,166172.5
Junior Developer,Chennai,108149,106882,179147,143014.5
Data Scientist,Mumbai,207309,110048,239354,174701.0
AI Engineer,Surat,114657,87827,190643,139235.0
Computer Vision Engineer,Mumbai,211668,127198,245416,186307.0
DevOps Engineer,Delhi,151950,138835,259164,198999.5
Full Stack Developer,Mumbai,344916,196843,364058,280450.5
Full Stack Developer,Surat,340462,209558,360592,285075.0
Research Scientist,Chennai,199288,150093,288191,219142.0
Data Scientist,Chennai,215838,122899,254651,188775.0
Information Security Engineer,Bangalore,178002,138957,291771,215364.0
UI/UX Designer,Jaipur,219472,103667,231229,167448.0
AI Engineer,Delhi,194275,102531,210336,156433.5
Software Engineer (Backend),Chennai,79951,62743,117247,89995.0
Junior Developer,Mysore,179787,110347,192311,151329.0
Lead Data Scientist,Kochi,202397,117721,231628,174674.5
Machine Learning Engineer,Bangalore,128685,103541,207168,155354.5
Cloud Engineer,Pune,143345,122006,223036,172521.0
Cybersecurity Analyst,Trivandrum,260209,154787,288943,221865.0
Cybersecurity Analyst,Chennai,277304,186984,361162,274073.0
Network Engineer,Chennai,131664,108973,216195,162584.0
Network Engineer,Trivandrum,238577,170720,353587,262153.5
Technical Writer,Delhi,157790,92078,202182,147130.0
DevOps Engineer,Delhi,173201,114120,226824,170472.0
Software Engineer (Backend),Pune,214506,127657,236438,182047.5
NLP Engineer,Hyderabad,168901,146803,279918,213360.5
Junior Developer,Visakhapatnam,120605,79135,140212,109673.5
